City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
468,Nouakchott,MR,2022-02-10 17:20:03,18.0858,-15.9785,85.37,17,71,18.79,broken clouds
469,Iquique,CL,2022-02-10 17:22:49,-20.2208,-70.1431,75.24,64,4,5.7,clear sky
470,Laem Sing,TH,2022-02-10 17:22:50,12.4816,102.0738,84.15,100,72,4.92,broken clouds
471,Sedniv,UA,2022-02-10 17:22:50,51.6447,31.565,31.57,97,45,6.49,scattered clouds
472,Baykit,RU,2022-02-10 17:22:51,61.67,96.37,-16.69,98,14,3.04,few clouds
473,Plouzane,FR,2022-02-10 17:22:51,48.3833,-4.6167,47.08,84,40,8.05,scattered clouds
474,Champerico,GT,2022-02-10 17:19:22,14.3,-91.9167,89.76,58,0,6.15,clear sky
475,Rio Grande,BR,2022-02-10 17:22:51,-32.035,-52.0986,81.95,58,12,13.35,few clouds
476,Pudozh,RU,2022-02-10 17:22:52,61.8099,36.5345,22.95,97,81,7.14,broken clouds
477,Yantal,RU,2022-02-10 17:22:52,56.8471,105.2542,-24.47,100,61,2.55,broken clouds
478,Yumen,CN,2022-02-10 17:22:52,40.2833,97.2,23.86,44,64,8.05,broken clouds
479,Cardoso,BR,2022-02-10 17:22:53,-20.0819,-49.9142,80.78,70,99,4.38,overcast clouds
480,Taltal,CL,2022-02-10 17:22:53,-25.4,-70.4833,69.13,70,5,7.52,clear sky
481,Kaeo,NZ,2022-02-10 17:22:53,-35.1,173.7833,74.32,98,93,7.49,overcast clouds
482,Chaiyaphum,TH,2022-02-10 17:22:53,15.75,102.0,87.93,44,32,1.16,scattered clouds
483,Bandarbeyla,SO,2022-02-10 17:22:54,9.4942,50.8122,74.3,61,17,21.52,few clouds
484,Zaliztsi,UA,2022-02-10 17:22:54,49.7919,25.373,34.77,92,57,8.72,broken clouds
485,Charters Towers,AU,2022-02-10 17:22:54,-20.1,146.2667,73.15,82,55,9.13,broken clouds
486,Palmer,US,2022-02-10 17:22:55,42.1584,-72.3287,51.48,67,75,10.36,broken clouds
487,Aracaju,BR,2022-02-10 17:22:55,-10.9111,-37.0717,87.75,62,20,17.27,few clouds
488,Bud,US,2022-02-10 17:22:55,39.447,-86.1758,38.43,76,7,12.75,clear sky
489,Xinzhou,CN,2022-02-10 17:22:56,38.4092,112.7333,31.66,41,92,0.65,overcast clouds
490,Oriximina,BR,2022-02-10 17:22:56,-1.7656,-55.8661,82.04,80,65,1.43,broken clouds
491,Gazanjyk,TM,2022-02-10 17:22:57,39.2446,55.5154,56.41,40,100,4.63,overcast clouds
492,Lavrentiya,RU,2022-02-10 17:22:57,65.5833,-171.0,-29.97,96,50,4.34,scattered clouds
493,Kawalu,ID,2022-02-10 17:21:43,-7.3817,108.2082,73.45,93,100,2.15,heavy intensity rain
494,Saint-Augustin,CA,2022-02-10 17:22:57,51.226,-58.6502,23.5,88,100,5.44,overcast clouds
495,Matay,EG,2022-02-10 17:20:07,28.419,30.7792,58.26,41,87,12.24,overcast clouds
496,Yonibana,SL,2022-02-10 17:22:58,8.4447,-12.245,102.9,11,3,2.71,clear sky
497,Belomorsk,RU,2022-02-10 17:22:58,64.5232,34.7668,25.3,91,99,9.17,overcast clouds
498,Tangshan,CN,2022-02-10 17:22:59,39.6333,118.1833,34.02,52,100,4.56,overcast clouds
499,Ulcinj,ME,2022-02-10 17:22:59,41.9294,19.2244,50.22,68,4,0.83,clear sky
500,Riberalta,BO,2022-02-10 17:22:59,-10.9833,-66.1,86.2,70,75,6.91,broken clouds
501,Acandi,CO,2022-02-10 17:23:00,8.5063,-77.2778,82.38,77,67,6.17,broken clouds
502,Tchibanga,GA,2022-02-10 17:23:00,-2.85,11.0333,76.33,91,82,4.05,light rain
503,Ambatofinandrahana,MG,2022-02-10 17:23:00,-20.55,46.8,65.23,92,54,5.23,light rain
504,Manado,ID,2022-02-10 17:23:00,1.487,124.8455,77.77,94,40,1.14,moderate rain
505,Makokou,GA,2022-02-10 17:23:01,0.5738,12.8642,83.68,48,100,4.09,overcast clouds
506,Austin,US,2022-02-10 17:19:06,30.2672,-97.7431,69.31,44,0,6.91,clear sky
507,Margate,GB,2022-02-10 17:24:01,51.3813,1.3862,44.46,71,100,1.01,overcast clouds
508,Rioja,AR,2022-02-10 17:24:02,-29.4111,-66.8507,89.83,30,0,6.89,clear sky
509,Port Augusta,AU,2022-02-10 17:19:18,-32.5,137.7667,60.71,61,0,11.14,clear sky
510,Xuddur,SO,2022-02-10 17:24:02,4.1213,43.8894,81.93,26,26,10.09,scattered clouds
511,Flinders,AU,2022-02-10 17:21:25,-34.5833,150.8552,70.18,87,97,11.01,overcast clouds
512,Beisfjord,NO,2022-02-10 17:24:03,68.3751,17.5988,33.04,96,100,7.76,light snow
513,Bubaque,GW,2022-02-10 17:24:03,11.2833,-15.8333,79.66,70,3,13.02,clear sky
514,Buraydah,SA,2022-02-10 17:24:03,26.326,43.975,72.05,31,45,8.32,scattered clouds
515,Shimoda,JP,2022-02-10 17:24:04,34.6667,138.95,38.1,89,99,10.8,overcast clouds
516,Wajima,JP,2022-02-10 17:24:04,37.4,136.9,40.01,64,98,10.94,light rain
517,Hasaki,JP,2022-02-10 17:24:04,35.7333,140.8333,34.2,83,100,30.65,snow
518,Sioux Lookout,CA,2022-02-10 17:23:11,50.1001,-91.917,10.78,78,100,11.5,overcast clouds
519,Marsh Harbour,BS,2022-02-10 17:24:05,26.5412,-77.0636,72.84,77,100,14.16,overcast clouds
520,Bar Harbor,US,2022-02-10 17:24:05,44.3876,-68.2039,44.91,83,100,16.11,overcast clouds
521,Catuday,PH,2022-02-10 17:24:05,16.2923,119.8062,77.65,71,4,12.03,clear sky
522,Ishimbay,RU,2022-02-10 17:24:06,53.4545,56.0415,20.35,92,100,16.69,snow
523,Faya,SA,2022-02-10 17:24:06,18.3851,42.4509,60.91,68,5,4.79,clear sky
524,Matveyevka,RU,2022-02-10 17:24:07,52.15,56.1833,14.95,95,100,17.98,snow
525,Bireun,ID,2022-02-10 17:24:07,5.203,96.7009,77.56,85,100,4.34,overcast clouds
526,Nirmal,IN,2022-02-10 17:24:07,19.1,78.35,73.35,38,53,6.8,broken clouds
527,Morro Bay,US,2022-02-10 17:24:08,35.3658,-120.8499,70.0,43,0,8.25,clear sky
528,Palmito,CO,2022-02-10 17:24:08,9.3333,-75.55,92.97,59,85,3.91,overcast clouds
529,Itagi,BR,2022-02-10 17:24:08,-14.1628,-40.0061,92.28,33,10,6.08,clear sky
530,Cavalcante,BR,2022-02-10 17:24:09,-13.7975,-47.4583,75.47,80,78,4.36,light rain
531,Zdvinsk,RU,2022-02-10 17:24:09,54.7021,78.661,-13.11,100,13,6.53,few clouds
532,Zambezi,ZM,2022-02-10 17:24:09,-13.5432,23.1047,68.09,83,98,2.86,overcast clouds
533,Kurchum,KZ,2022-02-10 17:24:10,48.5722,83.6542,-6.56,99,70,2.86,broken clouds
534,Mirabad,AF,2022-02-10 17:24:10,30.4362,61.8383,60.39,17,0,8.25,clear sky
535,Praya,CV,2022-02-10 17:24:10,14.9215,-23.5087,82.94,39,0,18.41,clear sky
536,Hammerfest,NO,2022-02-10 17:24:11,70.6634,23.6821,26.33,79,0,1.14,clear sky
537,Gat,IL,2022-02-10 17:24:11,31.61,34.7642,52.48,100,68,7.56,broken clouds
538,Namie,JP,2022-02-10 17:24:11,37.4833,141.0,34.72,90,100,14.94,light snow
539,Outjo,NA,2022-02-10 17:24:12,-20.1167,16.15,66.36,79,93,6.22,moderate rain
540,Chkalovskoye,RU,2022-02-10 17:24:12,44.8392,133.0436,-0.18,100,96,2.44,overcast clouds
541,Kudahuvadhoo,MV,2022-02-10 17:24:12,2.6708,72.8944,81.46,75,66,10.87,broken clouds
542,Kislovodsk,RU,2022-02-10 17:24:13,43.9133,42.7208,26.24,86,36,6.38,scattered clouds
543,Camacha,PT,2022-02-10 17:24:13,33.0833,-16.3333,63.82,88,20,3.44,few clouds
544,Chik,RU,2022-02-10 17:24:13,54.9928,82.4311,-10.59,76,0,4.47,clear sky
545,Amuntai,ID,2022-02-10 17:24:14,-2.4177,115.2494,72.82,98,100,1.52,overcast clouds
546,Cape Coast,GH,2022-02-10 17:24:14,5.1053,-1.2466,82.2,76,1,12.71,clear sky
547,Wamba,NG,2022-02-10 17:24:14,8.9333,8.6,92.17,7,21,4.72,few clouds
548,Sao Joao Da Barra,BR,2022-02-10 17:24:15,-21.6403,-41.0511,77.09,92,100,7.83,overcast clouds
549,Opuwo,NA,2022-02-10 17:24:15,-18.0607,13.84,71.19,77,94,4.85,light rain
550,Saint-Denis,FR,2022-02-10 17:24:15,48.9167,2.3333,50.49,85,100,5.75,light rain
551,Hervey Bay,AU,2022-02-10 17:24:15,-25.2986,152.8535,68.11,72,0,12.41,clear sky
552,Semey,KZ,2022-02-10 17:25:16,50.4111,80.2275,-11.22,100,96,2.62,overcast clouds
553,Tazovskiy,RU,2022-02-10 17:25:16,67.4667,78.7,-0.71,82,4,15.17,clear sky
554,Bonavista,CA,2022-02-10 17:25:16,48.6499,-53.1147,38.12,80,68,5.14,broken clouds
555,Mbarara,UG,2022-02-10 17:25:17,-0.608,30.65,72.09,51,79,2.1,broken clouds
556,Ouadda,CF,2022-02-10 17:25:17,8.0777,22.4007,82.26,16,10,4.72,clear sky
557,Unnao,IN,2022-02-10 17:25:18,26.5333,80.5,57.18,66,0,7.65,clear sky
558,Pasichna,UA,2022-02-10 17:25:18,48.5715,24.43,32.45,94,78,6.17,broken clouds
559,Havoysund,NO,2022-02-10 17:22:12,70.9963,24.6622,25.03,72,100,10.65,overcast clouds
560,Porteirinha,BR,2022-02-10 17:25:18,-15.7433,-43.0283,87.75,49,48,2.13,scattered clouds
561,Redwater,US,2022-02-10 17:25:19,33.3582,-94.2544,66.49,37,17,4.36,few clouds
562,Port Lincoln,AU,2022-02-10 17:25:19,-34.7333,135.8667,61.77,72,14,13.33,few clouds
563,Cam Ranh,VN,2022-02-10 17:25:19,11.9214,109.1591,76.96,83,40,10.36,scattered clouds
564,Ulladulla,AU,2022-02-10 17:25:20,-35.35,150.4667,67.77,92,100,11.45,light rain
565,Kungurtug,RU,2022-02-10 17:25:20,50.5994,97.5228,-23.57,98,54,2.13,broken clouds
566,Queanbeyan,AU,2022-02-10 17:25:20,-35.35,149.2333,62.19,88,100,6.91,overcast clouds
567,Muros,ES,2022-02-10 17:25:21,42.7762,-9.0603,59.23,89,100,1.36,light rain
568,Medicine Hat,CA,2022-02-10 17:21:53,50.0501,-110.6683,54.84,41,100,13.8,overcast clouds
569,Manono,CD,2022-02-10 17:25:21,-7.3,27.4167,70.2,94,99,3.51,overcast clouds
570,Sao Filipe,CV,2022-02-10 17:25:22,14.8961,-24.4956,79.7,49,100,8.28,overcast clouds
571,Poum,NC,2022-02-10 17:25:22,-20.2333,164.0167,80.89,86,100,28.41,overcast clouds
572,Tautira,PF,2022-02-10 17:25:22,-17.7333,-149.15,80.62,76,56,12.86,light rain
573,Svetlaya,RU,2022-02-10 17:25:23,46.5389,138.3297,15.53,80,44,5.12,scattered clouds
574,Guatire,VE,2022-02-10 17:25:23,10.4762,-66.5427,86.5,55,30,6.76,scattered clouds
575,Emerald,AU,2022-02-10 17:25:23,-23.5333,148.1667,73.54,83,3,5.75,clear sky
576,Waddan,LY,2022-02-10 17:25:23,29.1614,16.139,56.68,44,7,10.85,clear sky
577,Sydney,AU,2022-02-10 17:20:42,-33.8679,151.2073,69.58,92,75,12.66,broken clouds
578,Namatanai,PG,2022-02-10 17:25:24,-3.6667,152.4333,79.2,83,88,3.96,light rain
579,Bauchi,NG,2022-02-10 17:25:24,10.5,10.0,82.08,8,48,5.59,scattered clouds
580,Verkhnetulomskiy,RU,2022-02-10 17:25:25,68.6073,31.7962,26.73,95,98,4.41,overcast clouds
581,Mindelo,CV,2022-02-10 17:25:25,16.8901,-24.9804,81.95,39,75,18.41,broken clouds
582,Kuytun,RU,2022-02-10 17:25:25,54.3419,101.5036,-29.16,100,48,1.1,scattered clouds
583,New Amsterdam,GY,2022-02-10 17:25:26,6.25,-57.5167,80.55,78,87,6.62,overcast clouds
584,Iwaki,JP,2022-02-10 17:25:26,37.05,140.8833,34.77,88,100,15.77,light snow
585,Behbahan,IR,2022-02-10 17:25:26,30.5959,50.2417,60.76,40,0,6.82,clear sky
586,Uarini,BR,2022-02-10 17:25:27,-2.99,-65.1083,89.55,72,90,3.51,overcast clouds
587,Valley City,US,2022-02-10 17:24:48,46.9233,-98.0032,38.39,100,75,25.32,broken clouds
588,Westport,US,2022-02-10 17:25:27,41.1415,-73.3579,53.46,61,0,12.66,clear sky
589,Zheleznodorozhnyy,RU,2022-02-10 17:25:27,55.7503,38.0042,33.98,93,70,6.85,broken clouds
590,Ust-Kuyga,RU,2022-02-10 17:25:28,70.0167,135.6,-25.04,98,96,9.08,overcast clouds
591,Ilo,PE,2022-02-10 17:25:28,-17.6394,-71.3375,74.26,69,0,11.5,clear sky
592,Vostok,RU,2022-02-10 17:25:28,46.4856,135.8833,3.6,98,86,3.24,overcast clouds
593,Atherton,GB,2022-02-10 17:25:29,53.5237,-2.4935,43.45,81,24,7.0,few clouds
594,Villefontaine,FR,2022-02-10 17:25:29,45.6125,5.1456,52.56,66,2,2.21,clear sky
595,Oktyabrskoye,RU,2022-02-10 17:25:29,43.0645,44.7417,30.34,100,100,0.0,overcast clouds
596,Puerto Asis,CO,2022-02-10 17:25:29,0.5133,-76.5007,84.76,60,100,2.37,overcast clouds
597,Tomatlan,MX,2022-02-10 17:26:30,19.9333,-105.25,81.59,23,1,4.09,clear sky
598,Codajas,BR,2022-02-10 17:26:30,-3.8367,-62.0569,82.47,85,100,0.45,overcast clouds
599,Newport,GB,2022-02-10 17:22:38,51.5877,-2.9984,45.25,67,51,1.99,broken clouds
600,Voh,NC,2022-02-10 17:26:31,-20.9667,164.7,78.89,92,100,14.9,overcast clouds
601,Omboue,GA,2022-02-10 17:26:31,-1.5746,9.2618,79.66,84,97,7.92,moderate rain
602,Flin Flon,CA,2022-02-10 17:26:31,54.7682,-101.865,6.64,78,100,10.36,light snow
603,Singkang,MY,2022-02-10 17:26:31,2.1006,102.7994,75.09,98,100,3.47,light rain
604,Sinjar,IQ,2022-02-10 17:26:32,36.3209,41.8754,48.67,64,13,2.53,few clouds
605,Marzuq,YE,2022-02-10 17:22:36,14.4,46.4667,65.62,40,75,3.02,broken clouds
606,Phetchaburi,TH,2022-02-10 17:26:32,12.9667,99.5833,76.86,73,100,3.22,overcast clouds
607,Shingu,JP,2022-02-10 17:26:32,33.7333,135.9833,44.91,86,5,7.92,clear sky
608,Libertador General San Martin,AR,2022-02-10 17:26:33,-23.8064,-64.7876,92.97,31,5,8.01,clear sky
609,Mercedes,AR,2022-02-10 17:26:33,-34.6515,-59.4307,88.86,22,0,10.07,clear sky
610,Lensk,RU,2022-02-10 17:26:33,60.7253,114.9278,-8.63,97,100,5.28,overcast clouds
611,Kayerkan,RU,2022-02-10 17:26:34,69.3497,87.7602,-3.48,84,56,9.08,broken clouds
612,Xining,CN,2022-02-10 17:26:34,36.6167,101.7667,18.05,93,100,1.66,overcast clouds
613,Ahipara,NZ,2022-02-10 17:26:24,-35.1667,173.1667,72.75,96,92,9.48,overcast clouds
614,Marondera,ZW,2022-02-10 17:26:34,-18.1853,31.5519,62.28,84,99,3.8,overcast clouds
615,Oktyabrskiy,RU,2022-02-10 17:26:35,54.4815,53.471,20.77,92,100,14.05,light snow
616,Elesbao Veloso,BR,2022-02-10 17:26:35,-6.2019,-42.1403,88.83,55,53,2.89,broken clouds
617,Galdar,ES,2022-02-10 17:26:35,28.147,-15.6502,73.53,54,35,1.66,scattered clouds
618,Inhambane,MZ,2022-02-10 17:26:36,-23.865,35.3833,78.78,78,20,6.91,few clouds
619,Lake Havasu City,US,2022-02-10 17:26:36,34.4839,-114.3224,69.1,24,0,14.97,clear sky
620,Cunduacan,MX,2022-02-10 17:26:36,18.0667,-93.1667,75.16,79,76,8.86,broken clouds
621,Kunming,CN,2022-02-10 17:26:37,25.0389,102.7183,44.53,65,0,11.18,clear sky
622,Ambikapur,IN,2022-02-10 17:26:37,23.1167,83.2,56.01,59,12,4.79,few clouds
623,Iqaluit,CA,2022-02-10 17:26:37,63.7506,-68.5145,-11.47,77,100,3.44,light snow
624,Fairbanks,US,2022-02-10 17:23:00,64.8378,-147.7164,-7.69,76,100,0.0,light snow
625,Dakar,SN,2022-02-10 17:22:59,14.6937,-17.4441,97.68,39,87,11.5,overcast clouds
626,San Rafael,AR,2022-02-10 17:26:38,-34.6177,-68.3301,87.73,24,49,18.05,scattered clouds
627,Boende,CD,2022-02-10 17:26:38,-0.2167,20.8667,88.68,32,83,2.44,broken clouds
628,Ixtapa,MX,2022-02-10 17:26:38,20.7,-105.2,70.83,60,0,0.0,clear sky
629,Segou,ML,2022-02-10 17:26:39,13.4317,-6.2157,93.56,7,0,12.3,clear sky
630,Bilma,NE,2022-02-10 17:26:09,18.6853,12.9164,71.51,12,0,5.21,clear sky
631,Conceicao Do Araguaia,BR,2022-02-10 17:26:39,-8.2578,-49.2647,83.14,74,95,2.75,overcast clouds
632,Atar,MR,2022-02-10 17:26:40,20.5169,-13.0499,86.47,8,63,20.38,broken clouds
633,Nizhniy Tsasuchey,RU,2022-02-10 17:26:40,50.5167,115.1333,-8.16,94,87,5.95,overcast clouds
634,Nadym,RU,2022-02-10 17:26:40,65.5333,72.5167,3.74,85,7,21.03,clear sky
635,Chimbote,PE,2022-02-10 17:24:22,-9.0853,-78.5783,76.3,65,90,8.3,overcast clouds
636,Rosetta,EG,2022-02-10 17:26:41,31.4044,30.4164,57.02,64,90,11.54,overcast clouds
637,La Cruz,MX,2022-02-10 17:26:41,23.9167,-106.9,71.53,39,2,3.2,clear sky
638,Ryotsu,JP,2022-02-10 17:26:41,38.0833,138.4333,38.57,65,97,9.89,overcast clouds
639,Marawi,PH,2022-02-10 17:26:42,7.9986,124.2928,66.65,97,100,0.83,heavy intensity rain
640,Luanda,AO,2022-02-10 17:25:28,-8.8368,13.2343,78.96,75,84,16.67,broken clouds
641,Cecava,BA,2022-02-10 17:26:42,44.6867,17.7706,43.57,69,9,2.13,clear sky
642,Sergeyevka,KZ,2022-02-10 17:26:42,53.88,67.4158,-2.45,93,10,8.39,clear sky
643,Omis,HR,2022-02-10 17:27:43,43.4447,16.6886,49.93,67,1,0.72,clear sky
644,Itumba,TZ,2022-02-10 17:27:43,-9.4,33.1833,64.13,95,95,2.08,moderate rain
645,Gari,RU,2022-02-10 17:27:43,59.4307,62.3497,10.35,92,77,10.76,broken clouds
646,Puteyets,RU,2022-02-10 17:27:44,65.1716,57.091,26.29,93,100,17.07,light snow
647,Okhotsk,RU,2022-02-10 17:27:44,59.3833,143.3,5.32,89,100,5.1,overcast clouds
648,Manali,IN,2022-02-10 17:27:44,13.1667,80.2667,80.08,78,3,9.28,clear sky
649,Tura,IN,2022-02-10 17:27:45,25.5198,90.2201,57.76,87,36,2.42,scattered clouds
650,Hagdan,PH,2022-02-10 17:27:45,11.3333,123.9,78.91,78,100,20.38,overcast clouds
651,Sterling,US,2022-02-10 17:27:45,39.0062,-77.4286,58.51,40,40,11.5,scattered clouds
652,Vardo,NO,2022-02-10 17:27:46,70.3705,31.1107,26.8,80,75,8.05,broken clouds
653,Farmington,US,2022-02-10 17:23:34,36.7281,-108.2187,45.73,45,0,4.0,clear sky
654,Voi,KE,2022-02-10 17:27:46,-3.3945,38.563,82.36,41,69,5.97,broken clouds
655,Dzhebariki-Khaya,RU,2022-02-10 17:27:46,62.2167,135.8,-36.22,100,90,0.36,overcast clouds
656,Tabou,CI,2022-02-10 17:27:47,4.423,-7.3528,82.71,74,60,10.6,broken clouds
657,Shakiso,ET,2022-02-10 17:27:47,5.75,38.9167,70.65,40,75,2.84,broken clouds
658,Mitu,CO,2022-02-10 17:27:47,1.1983,-70.1733,89.6,48,100,2.37,overcast clouds
659,Krabi,TH,2022-02-10 17:27:48,8.0726,98.9105,86.99,88,20,2.3,few clouds
660,Yakeshi,CN,2022-02-10 17:27:48,49.2833,120.7333,6.21,96,100,6.4,light snow
661,Christchurch,NZ,2022-02-10 17:24:44,-43.5333,172.6333,63.03,95,100,6.91,mist
662,Antofagasta,CL,2022-02-10 17:24:49,-23.65,-70.4,72.68,56,1,8.08,clear sky
663,Fruitvale,US,2022-02-10 17:22:57,39.0817,-108.4968,45.9,50,0,9.22,clear sky
664,Hambantota,LK,2022-02-10 17:27:49,6.1241,81.1185,78.24,78,69,1.7,moderate rain
665,Kyshtovka,RU,2022-02-10 17:26:50,56.555,76.6271,-11.22,100,6,5.01,clear sky
666,Sribne,UA,2022-02-10 17:27:49,50.6638,32.9187,34.14,100,100,8.3,overcast clouds
667,Sorong,ID,2022-02-10 17:27:49,-0.8833,131.25,79.66,78,100,6.11,overcast clouds
668,Adre,TD,2022-02-10 17:27:50,13.4667,22.2,73.74,11,0,10.29,clear sky
669,Vila Velha,BR,2022-02-10 17:23:11,-20.3297,-40.2925,78.75,82,20,14.97,few clouds
670,Batemans Bay,AU,2022-02-10 17:27:50,-35.7167,150.1833,68.09,92,95,7.45,overcast clouds
671,Chateaudun,FR,2022-02-10 17:27:50,48.0833,1.3333,46.6,90,90,5.53,overcast clouds
672,Brigantine,US,2022-02-10 17:27:51,39.4101,-74.3646,57.34,46,20,18.41,few clouds
673,Tshikapa,CD,2022-02-10 17:27:51,-6.4167,20.8,77.81,78,73,4.99,light rain
674,Shaikhpura,IN,2022-02-10 17:27:51,25.15,85.85,61.97,68,50,6.76,scattered clouds
675,Calabozo,VE,2022-02-10 17:27:52,8.9242,-67.4293,92.62,33,100,6.98,overcast clouds
676,Kemijarvi,FI,2022-02-10 17:27:52,66.7131,27.4306,24.39,96,100,5.7,overcast clouds
677,Aasiaat,GL,2022-02-10 17:27:52,68.7098,-52.8699,-19.68,99,100,7.36,overcast clouds
678,Simao,CN,2022-02-10 17:27:52,22.7886,100.9748,51.33,43,0,0.87,clear sky
679,Bowen,AU,2022-02-10 17:27:53,-20.0167,148.2333,73.62,78,13,6.78,few clouds
680,Ushtobe,KZ,2022-02-10 17:27:53,45.2514,77.9838,16.34,96,99,4.34,overcast clouds
681,Bako,ET,2022-02-10 17:27:53,5.7833,36.5667,73.54,38,47,3.83,scattered clouds
682,Mezen,RU,2022-02-10 17:27:54,65.8522,44.24,25.18,90,100,13.69,overcast clouds
683,Leh,IN,2022-02-10 17:27:54,34.1667,77.5833,-3.19,90,100,1.03,overcast clouds
684,Heishan,CN,2022-02-10 17:27:54,41.6892,122.1128,28.49,77,44,5.84,scattered clouds
685,Chongwe,ZM,2022-02-10 17:27:55,-15.3292,28.682,67.21,94,100,4.34,moderate rain
686,Vestmannaeyjar,IS,2022-02-10 17:23:14,63.4427,-20.2734,34.79,80,40,20.71,scattered clouds
687,Mount Gambier,AU,2022-02-10 17:27:55,-37.8333,140.7667,48.11,93,75,1.14,broken clouds
688,Bhakkar,PK,2022-02-10 17:27:55,31.6253,71.0657,58.51,40,0,4.23,clear sky
689,Yarmouth,US,2022-02-10 17:27:56,41.7057,-70.2286,52.97,81,75,13.8,broken clouds
690,Nihommatsu,JP,2022-02-10 17:27:56,37.5833,140.4333,32.31,80,100,4.79,light snow
691,Marsassoum,SN,2022-02-10 17:28:56,12.8275,-15.9806,100.49,6,7,9.6,clear sky
692,Nyaunglebin,MM,2022-02-10 17:28:57,17.95,96.7333,66.06,28,38,2.68,scattered clouds
693,Jining,CN,2022-02-10 17:28:57,35.405,116.5814,42.01,1,90,4.7,overcast clouds
694,Mocuba,MZ,2022-02-10 17:28:57,-16.8392,36.9856,76.66,81,93,5.44,overcast clouds
695,Mamallapuram,IN,2022-02-10 17:28:58,12.6264,80.1722,80.06,75,6,11.59,clear sky
696,Puerto Narino,CO,2022-02-10 17:28:58,-3.7703,-70.3831,85.95,71,100,2.17,overcast clouds
697,Abnub,EG,2022-02-10 17:28:58,27.2696,31.1511,57.42,46,5,11.39,clear sky
698,Ananas,HT,2022-02-10 17:28:59,19.2466,-71.9557,75.27,49,6,2.28,clear sky
699,Ternate,ID,2022-02-10 17:28:59,0.8,127.4,79.97,82,96,4.81,overcast clouds
700,Acaponeta,MX,2022-02-10 17:28:59,22.4964,-105.3594,78.84,21,0,3.29,clear sky
701,Kupang,ID,2022-02-10 17:29:00,-10.1667,123.5833,75.85,94,100,3.76,light rain
702,Nuuk,GL,2022-02-10 17:29:00,64.1835,-51.7216,27.21,86,75,13.0,broken clouds
703,Ypsonas,CY,2022-02-10 17:29:00,34.6884,32.9574,54.57,54,20,6.91,few clouds
704,Bongor,TD,2022-02-10 17:29:01,10.2806,15.3722,84.65,7,3,6.71,clear sky
